sex,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_jail_time (days),date_dif_in_jail,c_charge_degree,is_recid,decile_score,score_text,two_year_recid
Male,25 - 45,Other,0,0,0,4,0,2014-04-30 02:37:51,2014-05-02 05:55:00,2.13690972222685,2,F,1,4,Low,1
Male,Greater than 45,African-American,0,0,0,11,-1,2013-05-06 08:51:14,2013-09-13 05:58:39,129.880150462959,130,F,0,9,High,0
Male,Less than 25,African-American,0,0,0,2,-1,2013-05-08 10:09:34,2013-07-19 06:36:57,71.8523495370391,72,F,0,9,High,0
Male,25 - 45,African-American,0,0,0,0,0,2014-01-25 09:44:01,2014-01-26 06:31:19,0.866180555553001,1,M,0,1,Low,0
Male,Greater than 45,Caucasian,0,0,0,0,-1,2013-05-15 11:15:03,2013-05-16 08:50:44,0.899780092593574,1,F,0,1,Low,0
Male,25 - 45,Caucasian,0,0,0,13,0,2013-02-20 01:55:05,2013-04-12 09:45:26,51.3266319444447,51,F,1,4,Low,1
Male,Greater than 45,African-American,0,0,0,0,-1,2014-02-03 03:50:35,2014-02-17 02:20:23,13.937361111115,14,F,0,4,Low,0
Male,25 - 45,Caucasian,0,0,0,1,-3,2013-05-14 04:20:05,2013-05-17 10:53:34,3.27325231481518,3,F,0,1,Low,0
Male,25 - 45,African-American,0,0,2,11,-1,2014-08-05 03:19:41,2014-08-06 08:40:28,1.22276620370394,1,M,1,9,High,1
Male,25 - 45,Caucasian,0,0,0,1,0,2013-09-27 04:35:20,2013-10-03 08:39:37,6.1696412037054,6,F,0,5,Medium,0
Male,Less than 25,African-American,0,0,0,0,-1,2013-02-21 03:42:13,2013-02-22 01:52:11,0.923587962963211,1,F,0,4,Low,0
Male,25 - 45,African-American,0,0,0,4,0,2013-03-05 04:44:39,2013-03-05 01:41:22,0.127280092594447,0,F,0,2,Low,0
Male,25 - 45,Hispanic,0,0,0,4,0,2013-11-03 02:47:28,2013-11-04 07:59:32,1.21671296295972,1,F,0,4,Low,0
Male,25 - 45,Caucasian,0,0,0,0,-1,2014-12-30 04:53:40,2015-01-30 04:31:37,30.9846875000003,31,F,1,8,High,1
Male,25 - 45,Caucasian,0,0,0,0,-1,2014-04-18 05:22:38,2014-05-23 05:31:44,35.0063194444447,35,F,1,2,Low,1
Male,25 - 45,African-American,0,1,0,14,-1,2013-12-16 05:05:35,2013-12-17 08:47:25,1.15405092592846,1,F,0,9,High,0
Male,Greater than 45,Caucasian,0,0,0,1,-1,2013-01-15 05:53:17,2013-01-16 07:01:06,1.04709490740788,1,M,0,1,Low,0
Male,25 - 45,African-American,0,0,0,25,29,2014-01-08 11:38:20,2014-02-03 10:50:45,25.9669560185212,26,F,1,8,High,1
Male,25 - 45,Caucasian,0,0,0,8,-1,2013-04-10 09:31:05,2013-04-15 09:09:29,4.98500000000058,5,M,1,5,Medium,1
Male,25 - 45,African-American,0,0,0,0,0,2013-09-06 01:00:30,2013-09-06 09:12:00,0.341319444443798,0,F,0,3,Low,0
Male,Less than 25,Caucasian,0,0,1,1,0,2013-01-31 12:38:45,2013-02-06 11:18:24,5.94420138889109,6,M,1,8,High,1
Female,25 - 45,Other,0,0,0,0,-1,2013-12-08 01:55:28,2013-12-09 02:00:59,1.00383101851912,1,M,0,1,Low,0
Female,25 - 45,Other,0,0,0,3,-1,2013-10-22 09:03:15,2013-10-23 09:05:27,1.00152777777839,1,F,0,2,Low,0
Female,25 - 45,Hispanic,0,0,0,0,-1,2013-03-08 09:57:50,2013-03-09 07:56:27,0.915706018517085,1,M,0,2,Low,0
Male,Less than 25,Hispanic,0,0,1,1,-1,2013-01-30 01:13:56,2013-01-31 07:24:25,1.2572800925991,1,F,1,6,Medium,1
Female,Less than 25,Caucasian,0,0,4,5,-1,2014-03-11 07:31:05,2014-03-12 01:39:43,0.7559953703676,1,F,1,5,Medium,1
Male,Less than 25,Hispanic,0,0,0,0,-3,2013-02-01 09:51:10,2013-02-02 01:42:28,0.660625000004075,1,M,0,8,High,0
Male,25 - 45,African-American,0,0,0,1,-1,2014-03-31 02:14:12,2014-04-01 01:22:49,0.964317129626579,1,M,0,3,Low,0
Male,Less than 25,African-American,0,0,0,1,-1,2013-11-17 04:24:59,2013-11-18 07:25:07,1.12509259259241,1,F,1,8,High,1
Male,25 - 45,African-American,0,0,0,2,-1,2013-02-13 11:48:59,2013-02-15 05:23:42,1.73244212962891,2,F,1,6,Medium,1
Male,25 - 45,Other,0,0,0,0,-1,2013-03-11 10:17:29,2013-03-12 07:59:36,0.904247685190057,1,F,0,1,Low,0
Male,25 - 45,African-American,0,0,0,4,-1,2013-08-06 09:00:30,2013-08-07 08:23:22,0.974212962959427,1,F,0,4,Low,0
Female,25 - 45,African-American,0,0,0,2,0,2013-12-03 12:48:34,2013-12-04 07:43:54,0.788425925929914,1,F,0,1,Low,0
Male,Less than 25,African-American,0,0,0,0,-1,2014-02-18 09:37:20,2014-02-21 04:07:45,2.77112268518249,3,F,0,8,High,0
Male,Less than 25,Hispanic,0,0,1,0,0,2013-04-20 02:16:15,2013-04-22 03:48:37,2.06414351851708,2,F,0,7,Medium,0
Female,Greater than 45,African-American,0,0,0,0,-1,2013-08-01 10:03:28,2013-08-02 02:00:46,0.664791666669771,1,F,0,1,Low,0
Female,Less than 25,African-American,0,0,0,0,-1,2014-08-01 09:19:33,2014-08-05 04:16:00,3.78920138888498,4,F,1,4,Low,1
Female,Greater than 45,African-American,0,0,0,0,-1,2013-11-12 10:24:10,2013-11-14 06:47:41,1.84966435185197,2,F,0,2,Low,0
Male,25 - 45,Caucasian,0,0,0,0,0,2013-04-20 02:39:55,2013-04-20 07:15:12,0.191168981480587,0,F,0,5,Medium,0
Male,25 - 45,Caucasian,0,0,0,0,-1,2013-04-07 11:02:06,2013-04-09 04:14:39,1.71704861110629,2,F,1,6,Medium,1
Male,25 - 45,African-American,0,0,0,11,0,2014-10-02 03:21:16,2014-10-03 03:32:38,1.00789351851563,1,F,1,7,Medium,1
Male,Less than 25,African-American,0,1,1,3,-1,2013-01-10 03:17:29,2013-01-11 11:36:36,1.34660879629519,1,M,1,10,High,1
Female,Less than 25,Caucasian,0,0,0,1,-1,2013-12-30 10:48:07,2013-12-31 09:49:50,0.959525462960301,1,F,0,3,Low,0
Female,25 - 45,African-American,0,0,0,2,-1,2013-08-04 07:42:27,2013-08-05 06:31:46,0.950914351851679,1,M,0,3,Low,0
Female,25 - 45,Other,0,0,0,0,-1,2014-01-28 10:39:22,2014-01-29 08:33:42,0.912731481483206,1,F,0,2,Low,0
Male,Greater than 45,African-American,0,0,0,3,0,2013-12-10 12:12:27,2014-01-04 10:22:47,24.9238425925942,25,F,1,6,Medium,1
Male,25 - 45,African-American,0,0,0,0,-1,2013-04-04 07:55:57,2013-05-15 08:09:02,41.0090856481475,41,F,0,1,Low,0
Male,25 - 45,Caucasian,0,0,0,3,-4,2014-03-01 11:39:37,2014-03-04 09:02:34,2.89093750000029,3,F,0,1,Low,0
Male,Greater than 45,Caucasian,0,0,0,1,-13,2013-04-05 11:19:07,2013-04-18 10:45:47,12.976851851854,13,M,0,1,Low,0
Male,Greater than 45,Caucasian,0,0,0,3,-1,2013-04-30 04:31:44,2013-05-14 09:41:21,14.2150115740733,14,F,0,4,Low,0
Male,Less than 25,African-American,0,0,0,0,-1,2013-03-03 04:32:45,2013-03-04 07:27:23,1.12127314814279,1,M,1,9,High,1
Male,25 - 45,African-American,0,0,0,1,-1,2014-07-14 06:15:12,2014-07-16 02:43:22,1.85289351851679,2,M,1,8,High,1
Male,25 - 45,Hispanic,0,0,0,3,23,2013-07-03 03:38:42,2013-07-05 01:58:20,1.9303009259238,2,F,1,1,Low,1
Male,25 - 45,Caucasian,0,0,0,5,-1,2014-01-19 03:20:12,2014-01-20 07:58:57,1.19357638889051,1,M,0,4,Low,0
Male,25 - 45,African-American,0,0,0,5,-1,2013-12-03 09:45:00,2013-12-04 08:51:32,0.962870370371093,1,M,0,4,Low,0
Male,Less than 25,Caucasian,0,0,0,0,0,2014-02-27 12:30:23,2014-02-28 04:08:47,0.651666666664823,1,F,1,5,Medium,1
Male,25 - 45,African-American,0,0,0,5,-1,2013-01-30 11:54:49,2013-02-02 07:32:19,2.81770833332848,3,F,1,4,Low,1
Male,25 - 45,African-American,0,0,0,6,-1,2013-11-04 06:35:23,2013-11-07 03:15:19,2.86106481480965,3,F,1,3,Low,1
Male,Less than 25,Other,0,0,0,0,-1,2013-04-08 08:55:48,2013-04-09 10:21:22,1.05942129629693,1,F,0,3,Low,0
Male,Greater than 45,Caucasian,0,0,0,2,-1,2013-02-22 07:47:53,2013-02-24 02:27:52,1.77776620370423,2,F,0,3,Low,0
Female,Less than 25,African-American,0,0,0,0,0,2013-01-01 04:17:22,2013-01-02 01:14:43,0.873159722221317,1,M,0,6,Medium,0
Male,Less than 25,African-American,0,0,1,4,-11,2013-11-25 06:26:46,2013-12-06 10:30:18,11.1691203703667,11,M,1,8,High,1
Male,Greater than 45,Caucasian,0,0,0,0,0,2013-01-05 04:35:31,2013-01-07 03:18:03,1.94620370370103,2,F,0,1,Low,0
Male,25 - 45,Caucasian,0,0,0,5,-1,2013-12-01 04:23:01,2013-12-12 03:25:01,10.9597222222219,11,F,0,3,Low,0
Male,25 - 45,Other,0,0,0,2,-1,2013-08-15 06:13:32,2013-08-23 03:50:34,7.90071759259445,8,F,1,2,Low,1
Female,25 - 45,African-American,0,0,0,5,0,2013-12-01 12:02:58,2013-12-01 09:53:20,0.090023148150067,0,F,0,1,Low,0
Male,Less than 25,Hispanic,0,0,0,0,-1,2013-12-30 11:58:41,2014-02-14 10:05:11,45.9211805555606,46,F,0,3,Low,0
Male,25 - 45,African-American,0,0,0,0,0,2013-04-08 12:40:45,2013-04-09 07:53:30,0.800520833334303,1,M,0,1,Low,0
Male,25 - 45,Caucasian,0,0,0,0,-1,2014-01-01 04:24:33,2014-01-02 09:45:19,1.22275462962716,1,M,1,1,Low,1
Male,25 - 45,Caucasian,0,0,0,3,-1,2013-02-17 01:53:58,2013-02-18 01:13:47,0.972094907410792,1,M,1,3,Low,1
Female,25 - 45,Caucasian,0,0,0,0,-3,2013-05-25 04:27:15,2013-05-26 07:10:19,1.11324074074219,1,F,0,2,Low,0
Male,Less than 25,Other,0,1,0,9,-1,2013-03-15 12:03:21,2013-03-20 02:58:22,4.62153935185052,5,F,1,10,High,1
Male,25 - 45,African-American,0,0,0,0,0,2014-01-14 03:37:34,2014-01-31 09:03:48,17.2265509259232,17,F,0,2,Low,0
Male,Less than 25,African-American,0,0,0,0,-1,2014-08-18 05:35:24,2014-08-19 01:42:04,0.837962962963502,1,F,1,10,High,1
Female,Greater than 45,Caucasian,0,0,0,0,0,2014-03-22 02:29:28,2014-03-23 09:07:31,1.27642361111066,1,M,0,1,Low,0
Male,Greater than 45,Caucasian,0,0,0,0,0,2013-12-11 03:02:20,2013-12-12 08:42:00,1.23587962963211,1,M,0,1,Low,0
Male,25 - 45,African-American,0,0,0,7,-1,2013-04-24 05:02:29,2013-04-25 09:15:28,1.17568287037284,1,F,0,9,High,0
Male,Less than 25,African-American,0,0,0,0,-1,2014-01-10 07:41:14,2014-08-08 05:21:03,209.902650462966,210,F,1,9,High,1
Male,25 - 45,Caucasian,0,0,0,8,-1,2013-02-21 07:20:51,2013-04-30 10:43:29,68.1407175925924,68,F,0,5,Medium,0
Male,Less than 25,African-American,0,1,0,2,-1,2013-03-25 02:04:33,2013-04-13 05:00:10,19.12195601852,19,F,1,9,High,1
Male,Greater than 45,Caucasian,0,0,0,36,-7,2014-12-04 08:28:26,2015-01-06 08:20:11,32.9942708333328,33,F,1,6,Medium,1
Male,25 - 45,Caucasian,0,0,0,2,0,2013-10-04 01:55:36,2013-10-05 07:07:26,1.21655092592118,1,M,1,3,Low,1
Male,Less than 25,Hispanic,0,1,0,3,-22,2013-07-11 04:30:33,2013-08-02 06:07:24,22.0672569444432,22,F,1,5,Medium,0
Female,25 - 45,African-American,0,0,0,0,-1,2013-05-05 08:31:15,2013-05-17 08:35:57,12.0032638888952,12,F,0,7,Medium,0
Female,25 - 45,Caucasian,0,0,0,2,-2,2013-01-09 08:33:15,2013-01-10 09:40:18,1.04656249999971,1,M,1,4,Low,1
Female,Less than 25,Hispanic,0,0,0,1,0,2013-04-04 01:13:56,2013-04-04 11:28:44,0.426944444450783,0,M,1,3,Low,0
Male,25 - 45,Caucasian,0,0,0,1,-4,2014-02-27 04:28:02,2014-02-28 08:49:55,1.18186342592526,1,F,0,5,Medium,0
Female,Less than 25,African-American,0,0,0,0,-1,2013-04-24 04:54:25,2013-04-25 09:10:00,1.17748842592846,1,F,1,8,High,1
Male,25 - 45,Caucasian,0,0,0,0,-1,2013-12-22 08:25:20,2013-12-23 01:09:26,0.697291666670935,1,M,0,3,Low,0
Male,Less than 25,African-American,0,0,0,0,-1,2014-03-12 07:36:15,2014-03-13 01:26:58,0.743553240739857,1,F,0,3,Low,0
Male,25 - 45,Other,0,0,0,1,-1,2014-01-23 10:49:49,2014-01-24 01:36:58,0.616076388891088,1,F,1,2,Low,1
Male,25 - 45,African-American,0,0,0,0,-1,2014-03-01 02:42:35,2014-03-02 08:38:51,1.24740740740526,1,F,0,1,Low,0
Female,25 - 45,Caucasian,0,0,0,0,0,2013-03-22 12:02:23,2013-03-26 09:46:14,3.9054513888841,4,M,0,6,Medium,0
Male,Greater than 45,Hispanic,0,0,0,1,-1,2013-12-26 04:15:54,2013-12-27 07:50:46,1.14921296296234,1,M,0,1,Low,0
Male,25 - 45,African-American,0,1,0,12,-1,2013-02-15 12:13:14,2013-02-17 01:27:01,1.5512384259273,2,F,1,9,High,1
Male,Less than 25,African-American,0,0,1,1,0,2014-01-31 01:04:24,2014-02-01 03:16:14,1.09155092592846,1,F,0,6,Medium,0
Male,Greater than 45,African-American,0,0,0,3,0,2013-03-25 03:26:29,2013-03-25 07:55:24,0.186747685183946,0,F,0,3,Low,0
Male,25 - 45,Caucasian,0,0,0,0,-1,2014-02-24 05:11:22,2014-03-15 05:53:52,19.0295138888905,19,F,0,1,Low,0
Male,Less than 25,African-American,0,2,0,2,-1,2014-09-12 06:18:51,2014-09-13 10:54:20,1.19130787037284,1,F,1,10,High,1
Male,25 - 45,Hispanic,0,0,0,0,-1,2014-01-31 02:14:52,2014-02-02 04:25:26,2.09067129629693,2,M,0,8,High,0
Male,25 - 45,Other,0,0,0,0,-1,2013-11-26 06:08:42,2013-11-27 02:09:15,0.8337152777749,1,M,0,1,Low,0
Female,Less than 25,Caucasian,0,0,2,0,0,2013-02-21 05:16:18,2013-02-21 09:22:51,0.171215277776355,0,F,0,6,Medium,0
Male,Greater than 45,Caucasian,0,0,0,0,-1,2013-01-30 08:36:13,2013-01-31 07:20:04,0.94711805555562,1,M,0,1,Low,0
Male,Less than 25,Caucasian,0,0,0,2,-1,2013-11-06 07:01:58,2013-11-08 09:11:46,2.09013888888876,2,F,0,6,Medium,0
Male,25 - 45,African-American,0,0,1,6,0,2013-10-07 12:35:37,2013-10-11 06:19:26,3.73876157407358,4,M,1,10,High,1
Male,Less than 25,Caucasian,0,0,0,0,-2,2013-12-07 01:04:19,2013-12-07 02:19:36,0.052280092590081,0,F,0,4,Low,0
Female,Less than 25,African-American,0,0,0,0,-1,2013-04-23 09:37:13,2013-04-24 01:57:01,0.680416666662495,1,F,1,5,Medium,1
Male,Greater than 45,African-American,0,0,0,3,0,2013-10-15 12:10:18,2013-10-19 05:47:48,3.734375,4,F,0,5,Medium,0
Male,25 - 45,African-American,0,0,1,2,-1,2013-01-29 11:52:49,2013-03-21 07:00:48,50.7972106481466,51,M,1,4,Low,0
Female,Greater than 45,Caucasian,0,0,0,0,-1,2013-10-13 05:34:29,2013-10-14 02:36:01,0.876064814816345,1,M,0,1,Low,0
Male,Less than 25,African-American,2,0,0,3,0,2013-05-06 02:04:06,2013-05-06 08:01:08,0.247939814813435,0,F,1,10,High,1
Female,Less than 25,Other,1,0,0,1,-21,2013-02-19 08:48:32,2013-02-22 07:41:48,2.95365740740817,3,F,0,4,Low,0
Male,25 - 45,Hispanic,0,0,0,1,0,2013-04-22 02:33:46,2013-07-26 05:05:36,95.105439814819,95,F,0,3,Low,0
Male,25 - 45,Caucasian,0,0,0,0,0,2013-05-04 12:45:31,2013-05-06 08:53:01,1.83854166667152,2,F,0,4,Low,0
Male,Less than 25,African-American,0,1,0,1,-1,2013-06-16 12:36:42,2013-06-16 07:01:42,0.232638888890506,0,F,1,3,Low,0
Male,Less than 25,Caucasian,0,0,0,2,-1,2013-09-08 11:40:53,2013-09-09 07:52:09,0.841157407405262,1,M,1,6,Medium,1
Male,Less than 25,African-American,0,0,0,4,-1,2013-10-21 06:36:46,2014-05-29 04:43:53,219.921608796292,220,F,1,9,High,1
Male,Less than 25,African-American,0,0,0,0,-1,2014-10-08 05:30:17,2014-10-20 09:06:11,12.1499305555553,12,F,1,5,Medium,1
Male,25 - 45,Caucasian,0,0,0,1,0,2014-02-04 03:26:12,2014-02-04 08:29:18,0.210486111114733,0,M,0,1,Low,0
Female,Greater than 45,Caucasian,0,0,0,1,-1,2014-04-07 11:40:45,2014-04-08 09:22:26,0.90394675925927,1,M,1,1,Low,1
Male,25 - 45,Caucasian,0,0,0,0,-1,2014-03-29 01:49:01,2014-04-06 08:39:14,8.28487268518074,8,F,1,7,Medium,1
Male,25 - 45,African-American,0,0,0,7,-1,2014-02-24 04:26:33,2014-07-01 09:26:10,127.208067129628,127,F,1,8,High,1
Female,Greater than 45,Caucasian,0,0,0,1,-1,2013-12-21 05:26:48,2013-12-22 01:41:48,0.84375,1,M,0,1,Low,0
Female,Less than 25,African-American,0,0,0,0,-1,2013-12-13 03:13:07,2013-12-14 07:19:53,1.17136574074539,1,F,0,4,Low,0
Male,25 - 45,African-American,0,0,0,1,-12,2013-05-31 04:44:14,2013-06-04 10:17:31,4.23144675926596,4,F,0,1,Low,0
Male,25 - 45,African-American,0,0,0,1,-1,2013-04-02 12:18:46,2013-04-04 07:54:22,1.81638888888847,2,M,0,3,Low,0
Male,25 - 45,African-American,1,1,0,6,-1,2013-04-22 07:13:19,2013-04-23 07:33:30,1.01401620370598,1,F,1,8,High,1
Male,Less than 25,African-American,0,0,0,4,-1,2013-02-04 02:09:53,2013-10-22 06:51:11,260.195347222223,260,F,1,9,High,1
Male,Less than 25,Caucasian,0,0,0,3,-8,2013-08-04 03:23:17,2013-08-10 01:02:53,5.90249999999651,6,M,0,7,Medium,0
Male,25 - 45,African-American,0,0,0,23,-1,2013-03-16 06:38:51,2013-04-02 12:59:57,17.2646527777761,17,F,1,9,High,1
Male,25 - 45,African-American,0,0,0,2,-1,2013-05-15 04:19:38,2013-05-20 09:26:57,5.21341435185605,5,F,0,5,Medium,0
Male,Greater than 45,African-American,0,0,0,2,-1,2013-08-06 07:34:06,2013-08-07 01:05:18,0.729999999995925,1,F,0,1,Low,0
Male,25 - 45,African-American,0,0,0,7,-1,2013-08-15 04:47:18,2013-08-16 10:21:01,1.2317476851822,1,F,1,4,Low,0
Male,Greater than 45,Caucasian,1,0,0,23,-1,2013-02-08 07:54:34,2014-02-04 06:26:47,360.939039351848,361,F,1,8,High,1
Female,Greater than 45,Caucasian,0,0,0,0,0,2013-03-25 04:21:35,2013-03-25 08:42:53,0.181458333332557,0,M,0,1,Low,0
Male,25 - 45,African-American,0,0,0,12,-1,2013-04-15 05:42:56,2013-05-17 04:23:57,31.9451504629615,32,F,1,8,High,1
Male,25 - 45,African-American,0,0,0,5,0,2013-02-13 02:14:41,2013-04-05 08:12:59,51.248819444445,51,F,1,9,High,0
Male,25 - 45,Caucasian,0,0,0,3,0,2013-12-22 01:14:52,2013-12-22 07:48:32,0.273379629630654,0,M,0,3,Low,0
Female,25 - 45,Hispanic,0,0,0,0,-1,2013-04-04 03:19:29,2013-04-06 12:28:11,2.38104166666744,2,F,0,2,Low,0
Male,25 - 45,African-American,0,0,0,14,-1,2013-01-31 10:14:56,2013-02-01 08:48:31,0.939988425925549,1,F,1,7,Medium,1
Male,25 - 45,African-American,1,0,0,2,-1,2013-04-04 11:24:09,2013-04-06 08:01:53,1.85953703703854,2,F,0,5,Medium,0
Male,Less than 25,African-American,0,0,1,0,0,2013-01-01 01:31:55,2013-01-22 09:01:52,21.3124652777769,21,M,1,9,High,1
Male,25 - 45,Caucasian,0,0,0,0,0,2013-03-27 02:09:08,2013-03-27 06:55:04,0.198564814811107,0,F,0,2,Low,0
Male,Greater than 45,African-American,0,0,0,5,-1,2013-01-03 05:51:09,2013-01-15 07:43:49,12.078240740746,12,F,0,3,Low,0
Male,25 - 45,African-American,0,0,0,9,-1,2013-09-03 03:15:25,2013-10-25 06:07:27,52.1194675925945,52,F,1,8,High,1
Male,Greater than 45,Caucasian,0,0,0,4,-1,2014-05-28 04:41:14,2014-06-04 05:26:28,7.03141203703854,7,F,1,1,Low,1
Male,25 - 45,African-American,0,0,0,3,0,2013-02-07 02:19:38,2013-02-08 05:35:52,1.13627314814221,1,F,0,2,Low,0
Male,Greater than 45,Other,0,0,0,4,-1,2013-11-25 05:03:19,2013-11-26 08:38:12,1.14922453703184,1,F,0,1,Low,0
Male,Less than 25,Hispanic,0,0,0,1,-5,2013-04-24 07:55:53,2013-04-29 12:20:11,5.18354166666541,5,M,0,3,Low,0
Female,25 - 45,Caucasian,0,0,0,0,-2,2013-06-18 07:12:57,2013-06-19 06:12:35,0.958078703704814,1,M,0,6,Medium,0
Male,Greater than 45,Caucasian,0,0,0,0,-1,2013-10-18 08:52:53,2013-10-19 08:16:43,0.974884259259852,1,M,0,1,Low,0
Female,Less than 25,African-American,0,0,0,0,0,2013-08-24 02:29:37,2013-08-24 08:38:38,0.256261574075324,0,F,0,7,Medium,0
Male,Greater than 45,African-American,0,0,0,11,-1,2013-04-18 08:45:19,2013-08-06 09:11:16,110.018020833333,110,F,0,6,Medium,0
Male,25 - 45,Caucasian,0,0,0,0,0,2014-07-31 03:49:54,2014-07-31 08:39:54,0.20138888888323,0,M,1,2,Low,1
Male,Less than 25,Hispanic,0,0,0,0,0,2013-10-28 03:10:30,2013-10-28 07:42:27,0.188854166663077,0,M,0,3,Low,0
Male,Less than 25,Caucasian,0,0,0,0,-1,2014-02-08 09:30:32,2014-02-10 08:41:20,1.96583333332819,2,F,0,3,Low,0
Female,Greater than 45,Caucasian,0,0,0,2,-23,2013-04-06 08:22:37,2013-04-07 12:56:04,1.18989583333314,1,M,0,1,Low,0
Male,25 - 45,African-American,0,0,0,7,0,2014-01-26 01:17:17,2014-01-27 03:11:10,1.07908564814716,1,M,1,3,Low,1
Male,Less than 25,Caucasian,0,0,0,1,-1,2013-06-25 11:20:19,2013-06-26 01:21:56,0.58445601852145,1,F,1,5,Medium,1
Male,25 - 45,African-American,0,0,0,8,-1,2013-01-09 01:31:01,2013-01-12 12:38:27,3.46349537037167,3,F,1,6,Medium,1
Male,25 - 45,Other,0,0,0,1,-1,2013-09-14 06:17:52,2013-09-16 07:28:47,2.04924768518686,2,F,0,1,Low,0
Male,Less than 25,African-American,0,0,0,0,0,2013-08-11 10:00:24,2013-08-12 07:46:52,0.907268518523779,1,F,1,7,Medium,1
Male,25 - 45,Caucasian,0,0,0,0,0,2014-11-03 02:36:08,2014-11-08 12:48:35,5.4253125000032,5,M,1,6,Medium,1
Male,Greater than 45,African-American,0,0,0,21,-1,2013-01-19 04:12:14,2013-03-19 06:59:49,59.1163773148146,59,M,1,7,Medium,1
Male,Less than 25,African-American,0,0,0,3,-1,2013-02-13 05:57:01,2013-05-30 09:53:38,106.164317129624,106,F,0,7,Medium,0
Male,Greater than 45,Hispanic,0,0,0,1,0,2013-12-10 03:46:31,2013-12-11 03:41:00,0.996168981480878,1,M,1,1,Low,1
Male,25 - 45,Caucasian,0,0,0,0,0,2013-01-18 05:11:46,2013-01-18 08:38:29,0.143553240741312,0,F,0,4,Low,0
Male,Greater than 45,African-American,0,0,0,1,-1,2014-11-20 07:13:25,2014-12-16 02:02:17,25.7839351851871,26,F,1,5,Medium,1
Male,25 - 45,Caucasian,0,0,0,3,-22,2013-07-28 02:14:16,2013-07-28 02:01:46,0.008680555554747,0,M,0,1,Low,0
Male,25 - 45,African-American,0,0,0,3,0,2013-04-12 06:16:59,2013-05-15 07:34:15,33.0536574074067,33,F,0,4,Low,0
Male,Less than 25,Caucasian,0,1,1,3,0,2013-11-13 03:26:47,2013-11-13 08:24:17,0.206597222226264,0,F,1,8,High,1
Male,25 - 45,Caucasian,0,0,0,0,-1,2013-12-08 02:41:16,2013-12-09 08:36:04,1.24638888888876,1,F,0,1,Low,0
Male,25 - 45,African-American,0,0,0,2,-1,2013-01-06 10:04:53,2013-01-07 09:20:44,0.969340277777519,1,F,0,6,Medium,0
Female,Less than 25,African-American,0,0,0,3,-1,2014-01-18 08:34:16,2014-01-19 08:44:14,1.00692129629897,1,F,1,10,High,1
Male,Less than 25,Caucasian,0,0,1,1,-1,2014-07-27 04:46:20,2014-08-28 05:30:10,32.0304398148146,32,F,1,10,High,1
Male,25 - 45,Caucasian,0,0,0,2,-1,2013-10-14 07:59:18,2013-10-15 07:40:50,0.98717592592584,1,M,0,1,Low,0
Female,Less than 25,Caucasian,0,0,0,0,0,2013-04-26 02:32:29,2013-04-26 08:01:47,0.228680555555911,0,F,0,5,Medium,0
Male,25 - 45,Caucasian,0,0,0,0,0,2013-05-13 06:00:31,2013-05-13 07:26:25,0.059652777781594,0,M,0,1,Low,0
Male,25 - 45,Hispanic,0,0,0,2,-1,2013-03-11 08:47:22,2013-03-12 01:01:00,0.676134259258106,1,F,1,5,Medium,1
Male,Less than 25,African-American,1,0,1,1,-1,2014-03-04 08:07:24,2014-03-05 08:09:37,1.0015393518479,1,F,1,10,High,1
Male,Less than 25,African-American,0,0,0,1,-1,2013-09-23 10:13:09,2013-09-25 09:17:37,1.96143518518511,2,M,1,2,Low,1
Male,Greater than 45,Caucasian,0,0,0,4,-1,2013-01-21 08:12:45,2013-01-23 02:40:57,1.76958333333459,2,F,0,1,Low,0
Female,Greater than 45,African-American,0,0,0,3,0,2014-03-05 12:31:35,2014-03-05 08:38:53,0.161597222220735,0,F,0,2,Low,0
Male,25 - 45,African-American,0,0,0,1,0,2013-03-19 01:34:13,2013-03-23 12:51:55,4.47062500000175,4,M,0,1,Low,0
Male,25 - 45,African-American,0,0,0,5,-1,2013-11-29 07:00:11,2013-11-30 12:28:10,1.2277662037086,1,F,0,3,Low,0
Male,Less than 25,Caucasian,0,0,0,0,-1,2013-12-12 09:51:57,2013-12-13 01:45:42,0.662326388890506,1,M,0,1,Low,0
Female,Greater than 45,African-American,0,0,0,2,-1,2014-10-26 11:14:31,2014-11-05 04:22:00,9.71353009258746,10,F,1,10,High,1
Male,25 - 45,Caucasian,0,0,0,0,-1,2013-09-11 06:01:06,2013-09-15 02:36:35,3.85797453703708,4,M,1,1,Low,1
Male,Less than 25,Other,0,0,1,0,-1,2014-10-29 03:32:22,2014-11-20 08:32:38,22.2085185185206,22,F,1,8,High,1
Male,25 - 45,African-American,0,0,0,13,-1,2013-04-16 07:03:53,2013-04-17 10:30:53,1.14374999999563,1,M,1,8,High,1
Male,25 - 45,African-American,0,0,0,1,-1,2013-10-15 07:08:32,2013-10-28 08:48:39,13.0695254629609,13,M,1,6,Medium,1
Male,25 - 45,African-American,0,0,0,3,0,2014-10-30 02:21:37,2014-10-31 04:43:59,1.09886574074335,1,F,1,5,Medium,1
Male,Greater than 45,Caucasian,0,0,0,6,-1,2013-10-24 07:05:40,2013-10-26 02:35:00,1.81203703703795,2,F,1,5,Medium,1
